DEVICE_NAME,PORT,PROTOCOL,METRIC_NAME,METRIC_VALUE,TIMESTAMP
R0015,7056,TCP,INCOMING_CONNECTIONS,33,2020-08-16 06:09:09.918881+00:00
R0015,7056,TCP,OUTGOING_CONNECTIONS,19,2020-08-16 06:09:09.918881+00:00
R0015,7056,TCP,INCOMING_BYTES,1150,2020-08-16 06:09:09.918881+00:00
R0015,7056,TCP,OUTGOING_BYTES,515,2020-08-16 06:09:09.918881+00:00
R0010,7057,TCP,INCOMING_CONNECTIONS,30,2020-08-16 06:09:09.918881+00:00
R0010,7057,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:09:09.918881+00:00
R0010,7057,TCP,INCOMING_BYTES,1161,2020-08-16 06:09:09.918881+00:00
R0010,7057,TCP,OUTGOING_BYTES,944,2020-08-16 06:09:09.918881+00:00
R0019,7050,TCP,INCOMING_CONNECTIONS,38,2020-08-16 06:10:09.918881+00:00
R0019,7050,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:10:09.918881+00:00
R0019,7050,TCP,INCOMING_BYTES,1000,2020-08-16 06:10:09.918881+00:00
R0019,7050,TCP,OUTGOING_BYTES,704,2020-08-16 06:10:09.918881+00:00
R0013,7058,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:10:09.918881+00:00
R0013,7058,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 06:10:09.918881+00:00
R0013,7058,TCP,INCOMING_BYTES,1265,2020-08-16 06:10:09.918881+00:00
R0013,7058,TCP,OUTGOING_BYTES,544,2020-08-16 06:10:09.918881+00:00
R0019,7052,TCP,INCOMING_CONNECTIONS,39,2020-08-16 06:11:09.918881+00:00
R0019,7052,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:11:09.918881+00:00
R0019,7052,TCP,INCOMING_BYTES,1270,2020-08-16 06:11:09.918881+00:00
R0019,7052,TCP,OUTGOING_BYTES,537,2020-08-16 06:11:09.918881+00:00
R0012,7056,TCP,INCOMING_CONNECTIONS,29,2020-08-16 06:11:09.918881+00:00
R0012,7056,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 06:11:09.918881+00:00
R0012,7056,TCP,INCOMING_BYTES,1257,2020-08-16 06:11:09.918881+00:00
R0012,7056,TCP,OUTGOING_BYTES,948,2020-08-16 06:11:09.918881+00:00
R0018,7051,TCP,INCOMING_CONNECTIONS,24,2020-08-16 06:12:09.918881+00:00
R0018,7051,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 06:12:09.918881+00:00
R0018,7051,TCP,INCOMING_BYTES,1257,2020-08-16 06:12:09.918881+00:00
R0018,7051,TCP,OUTGOING_BYTES,505,2020-08-16 06:12:09.918881+00:00
R0019,7059,TCP,INCOMING_CONNECTIONS,30,2020-08-16 06:12:09.918881+00:00
R0019,7059,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:12:09.918881+00:00
R0019,7059,TCP,INCOMING_BYTES,1018,2020-08-16 06:12:09.918881+00:00
R0019,7059,TCP,OUTGOING_BYTES,785,2020-08-16 06:12:09.918881+00:00
R0014,7056,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:12:09.918881+00:00
R0014,7056,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 06:12:09.918881+00:00
R0014,7056,TCP,INCOMING_BYTES,1115,2020-08-16 06:12:09.918881+00:00
R0014,7056,TCP,OUTGOING_BYTES,928,2020-08-16 06:12:09.918881+00:00
R0012,7050,TCP,INCOMING_CONNECTIONS,39,2020-08-16 06:13:09.918881+00:00
R0012,7050,TCP,OUTGOING_CONNECTIONS,19,2020-08-16 06:13:09.918881+00:00
R0012,7050,TCP,INCOMING_BYTES,1058,2020-08-16 06:13:09.918881+00:00
R0012,7050,TCP,OUTGOING_BYTES,848,2020-08-16 06:13:09.918881+00:00
R0016,7050,TCP,INCOMING_CONNECTIONS,29,2020-08-16 06:13:09.918881+00:00
R0016,7050,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 06:13:09.918881+00:00
R0016,7050,TCP,INCOMING_BYTES,1143,2020-08-16 06:13:09.918881+00:00
R0016,7050,TCP,OUTGOING_BYTES,812,2020-08-16 06:13:09.918881+00:00
R0010,7057,TCP,INCOMING_CONNECTIONS,37,2020-08-16 06:13:09.918881+00:00
R0010,7057,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:13:09.918881+00:00
R0010,7057,TCP,INCOMING_BYTES,1378,2020-08-16 06:13:09.918881+00:00
R0010,7057,TCP,OUTGOING_BYTES,901,2020-08-16 06:13:09.918881+00:00
R0010,7059,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:13:09.918881+00:00
R0010,7059,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:13:09.918881+00:00
R0010,7059,TCP,INCOMING_BYTES,1473,2020-08-16 06:13:09.918881+00:00
R0010,7059,TCP,OUTGOING_BYTES,779,2020-08-16 06:13:09.918881+00:00
R0013,7050,TCP,INCOMING_CONNECTIONS,26,2020-08-16 06:13:09.918881+00:00
R0013,7050,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 06:13:09.918881+00:00
R0013,7050,TCP,INCOMING_BYTES,1250,2020-08-16 06:13:09.918881+00:00
R0013,7050,TCP,OUTGOING_BYTES,898,2020-08-16 06:13:09.918881+00:00
R0014,7050,TCP,INCOMING_CONNECTIONS,26,2020-08-16 06:14:09.918881+00:00
R0014,7050,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:14:09.918881+00:00
R0014,7050,TCP,INCOMING_BYTES,1006,2020-08-16 06:14:09.918881+00:00
R0014,7050,TCP,OUTGOING_BYTES,776,2020-08-16 06:14:09.918881+00:00
R0018,7058,TCP,INCOMING_CONNECTIONS,38,2020-08-16 06:14:09.918881+00:00
R0018,7058,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:14:09.918881+00:00
R0018,7058,TCP,INCOMING_BYTES,1133,2020-08-16 06:14:09.918881+00:00
R0018,7058,TCP,OUTGOING_BYTES,799,2020-08-16 06:14:09.918881+00:00
R0014,7053,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:14:09.918881+00:00
R0014,7053,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:14:09.918881+00:00
R0014,7053,TCP,INCOMING_BYTES,1364,2020-08-16 06:14:09.918881+00:00
R0014,7053,TCP,OUTGOING_BYTES,749,2020-08-16 06:14:09.918881+00:00
R0013,7055,TCP,INCOMING_CONNECTIONS,24,2020-08-16 06:14:09.918881+00:00
R0013,7055,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:14:09.918881+00:00
R0013,7055,TCP,INCOMING_BYTES,1122,2020-08-16 06:14:09.918881+00:00
R0013,7055,TCP,OUTGOING_BYTES,651,2020-08-16 06:14:09.918881+00:00
R0012,7050,TCP,INCOMING_CONNECTIONS,25,2020-08-16 06:15:09.918881+00:00
R0012,7050,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:15:09.918881+00:00
R0012,7050,TCP,INCOMING_BYTES,1041,2020-08-16 06:15:09.918881+00:00
R0012,7050,TCP,OUTGOING_BYTES,583,2020-08-16 06:15:09.918881+00:00
R0015,7056,TCP,INCOMING_CONNECTIONS,27,2020-08-16 06:15:09.918881+00:00
R0015,7056,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:15:09.918881+00:00
R0015,7056,TCP,INCOMING_BYTES,1493,2020-08-16 06:15:09.918881+00:00
R0015,7056,TCP,OUTGOING_BYTES,528,2020-08-16 06:15:09.918881+00:00
R0010,7057,TCP,INCOMING_CONNECTIONS,23,2020-08-16 06:15:09.918881+00:00
R0010,7057,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 06:15:09.918881+00:00
R0010,7057,TCP,INCOMING_BYTES,1046,2020-08-16 06:15:09.918881+00:00
R0010,7057,TCP,OUTGOING_BYTES,666,2020-08-16 06:15:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,39,2020-08-16 06:15:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,10,2020-08-16 06:15:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,1468,2020-08-16 06:15:09.918881+00:00
R0018,7052,TCP,OUTGOING_BYTES,644,2020-08-16 06:15:09.918881+00:00
R0019,7058,TCP,INCOMING_CONNECTIONS,37,2020-08-16 06:16:09.918881+00:00
R0019,7058,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 06:16:09.918881+00:00
R0019,7058,TCP,INCOMING_BYTES,1128,2020-08-16 06:16:09.918881+00:00
R0019,7058,TCP,OUTGOING_BYTES,966,2020-08-16 06:16:09.918881+00:00
R0016,7051,TCP,INCOMING_CONNECTIONS,27,2020-08-16 06:16:09.918881+00:00
R0016,7051,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:16:09.918881+00:00
R0016,7051,TCP,INCOMING_BYTES,1136,2020-08-16 06:16:09.918881+00:00
R0016,7051,TCP,OUTGOING_BYTES,734,2020-08-16 06:16:09.918881+00:00
R0019,7056,TCP,INCOMING_CONNECTIONS,35,2020-08-16 06:16:09.918881+00:00
R0019,7056,TCP,OUTGOING_CONNECTIONS,10,2020-08-16 06:16:09.918881+00:00
R0019,7056,TCP,INCOMING_BYTES,1217,2020-08-16 06:16:09.918881+00:00
R0019,7056,TCP,OUTGOING_BYTES,795,2020-08-16 06:16:09.918881+00:00
R0018,7050,TCP,INCOMING_CONNECTIONS,37,2020-08-16 06:16:09.918881+00:00
R0018,7050,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 06:16:09.918881+00:00
R0018,7050,TCP,INCOMING_BYTES,1201,2020-08-16 06:16:09.918881+00:00
R0018,7050,TCP,OUTGOING_BYTES,573,2020-08-16 06:16:09.918881+00:00
R0016,7050,TCP,INCOMING_CONNECTIONS,30,2020-08-16 06:17:09.918881+00:00
R0016,7050,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 06:17:09.918881+00:00
R0016,7050,TCP,INCOMING_BYTES,1420,2020-08-16 06:17:09.918881+00:00
R0016,7050,TCP,OUTGOING_BYTES,611,2020-08-16 06:17:09.918881+00:00
R0015,7053,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:17:09.918881+00:00
R0015,7053,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:17:09.918881+00:00
R0015,7053,TCP,INCOMING_BYTES,1062,2020-08-16 06:17:09.918881+00:00
R0015,7053,TCP,OUTGOING_BYTES,628,2020-08-16 06:17:09.918881+00:00
R0011,7054,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:17:09.918881+00:00
R0011,7054,TCP,OUTGOING_CONNECTIONS,26,2020-08-16 06:17:09.918881+00:00
R0011,7054,TCP,INCOMING_BYTES,1396,2020-08-16 06:17:09.918881+00:00
R0011,7054,TCP,OUTGOING_BYTES,775,2020-08-16 06:17:09.918881+00:00
R0013,7054,TCP,INCOMING_CONNECTIONS,29,2020-08-16 06:17:09.918881+00:00
R0013,7054,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 06:17:09.918881+00:00
R0013,7054,TCP,INCOMING_BYTES,1442,2020-08-16 06:17:09.918881+00:00
R0013,7054,TCP,OUTGOING_BYTES,704,2020-08-16 06:17:09.918881+00:00
R0018,7058,TCP,INCOMING_CONNECTIONS,38,2020-08-16 06:17:09.918881+00:00
R0018,7058,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:17:09.918881+00:00
R0018,7058,TCP,INCOMING_BYTES,1410,2020-08-16 06:17:09.918881+00:00
R0018,7058,TCP,OUTGOING_BYTES,666,2020-08-16 06:17:09.918881+00:00
R0012,7051,TCP,INCOMING_CONNECTIONS,24,2020-08-16 06:18:09.918881+00:00
R0012,7051,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 06:18:09.918881+00:00
R0012,7051,TCP,INCOMING_BYTES,1355,2020-08-16 06:18:09.918881+00:00
R0012,7051,TCP,OUTGOING_BYTES,854,2020-08-16 06:18:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,32,2020-08-16 06:18:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 06:18:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,1080,2020-08-16 06:18:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,914,2020-08-16 06:18:09.918881+00:00
R0014,7052,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:18:09.918881+00:00
R0014,7052,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 06:18:09.918881+00:00
R0014,7052,TCP,INCOMING_BYTES,1160,2020-08-16 06:18:09.918881+00:00
R0014,7052,TCP,OUTGOING_BYTES,686,2020-08-16 06:18:09.918881+00:00
R0011,7055,TCP,INCOMING_CONNECTIONS,39,2020-08-16 06:18:09.918881+00:00
R0011,7055,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 06:18:09.918881+00:00
R0011,7055,TCP,INCOMING_BYTES,1444,2020-08-16 06:18:09.918881+00:00
R0011,7055,TCP,OUTGOING_BYTES,984,2020-08-16 06:18:09.918881+00:00
R0014,7051,TCP,INCOMING_CONNECTIONS,31,2020-08-16 06:19:09.918881+00:00
R0014,7051,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:19:09.918881+00:00
R0014,7051,TCP,INCOMING_BYTES,1367,2020-08-16 06:19:09.918881+00:00
R0014,7051,TCP,OUTGOING_BYTES,808,2020-08-16 06:19:09.918881+00:00
R0010,7054,TCP,INCOMING_CONNECTIONS,31,2020-08-16 06:19:09.918881+00:00
R0010,7054,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 06:19:09.918881+00:00
R0010,7054,TCP,INCOMING_BYTES,1162,2020-08-16 06:19:09.918881+00:00
R0010,7054,TCP,OUTGOING_BYTES,581,2020-08-16 06:19:09.918881+00:00
R0010,7058,TCP,INCOMING_CONNECTIONS,35,2020-08-16 06:19:09.918881+00:00
R0010,7058,TCP,OUTGOING_CONNECTIONS,21,2020-08-16 06:19:09.918881+00:00
R0010,7058,TCP,INCOMING_BYTES,1292,2020-08-16 06:19:09.918881+00:00
R0010,7058,TCP,OUTGOING_BYTES,518,2020-08-16 06:19:09.918881+00:00
R0017,7057,TCP,INCOMING_CONNECTIONS,34,2020-08-16 06:20:09.918881+00:00
R0017,7057,TCP,OUTGOING_CONNECTIONS,27,2020-08-16 06:20:09.918881+00:00
R0017,7057,TCP,INCOMING_BYTES,1260,2020-08-16 06:20:09.918881+00:00
R0017,7057,TCP,OUTGOING_BYTES,527,2020-08-16 06:20:09.918881+00:00
R0016,7052,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:20:09.918881+00:00
R0016,7052,TCP,OUTGOING_CONNECTIONS,10,2020-08-16 06:20:09.918881+00:00
R0016,7052,TCP,INCOMING_BYTES,1094,2020-08-16 06:20:09.918881+00:00
R0016,7052,TCP,OUTGOING_BYTES,526,2020-08-16 06:20:09.918881+00:00
R0018,7059,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:20:09.918881+00:00
R0018,7059,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 06:20:09.918881+00:00
R0018,7059,TCP,INCOMING_BYTES,1268,2020-08-16 06:20:09.918881+00:00
R0018,7059,TCP,OUTGOING_BYTES,714,2020-08-16 06:20:09.918881+00:00
R0012,7056,TCP,INCOMING_CONNECTIONS,35,2020-08-16 06:20:09.918881+00:00
R0012,7056,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:20:09.918881+00:00
R0012,7056,TCP,INCOMING_BYTES,1296,2020-08-16 06:20:09.918881+00:00
R0012,7056,TCP,OUTGOING_BYTES,689,2020-08-16 06:20:09.918881+00:00
R0016,7056,TCP,INCOMING_CONNECTIONS,39,2020-08-16 06:21:09.918881+00:00
R0016,7056,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 06:21:09.918881+00:00
R0016,7056,TCP,INCOMING_BYTES,1214,2020-08-16 06:21:09.918881+00:00
R0016,7056,TCP,OUTGOING_BYTES,935,2020-08-16 06:21:09.918881+00:00
R0011,7051,TCP,INCOMING_CONNECTIONS,30,2020-08-16 06:21:09.918881+00:00
R0011,7051,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:21:09.918881+00:00
R0011,7051,TCP,INCOMING_BYTES,1086,2020-08-16 06:21:09.918881+00:00
R0011,7051,TCP,OUTGOING_BYTES,650,2020-08-16 06:21:09.918881+00:00
R0011,7051,TCP,INCOMING_CONNECTIONS,32,2020-08-16 06:22:09.918881+00:00
R0011,7051,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:22:09.918881+00:00
R0011,7051,TCP,INCOMING_BYTES,1027,2020-08-16 06:22:09.918881+00:00
R0011,7051,TCP,OUTGOING_BYTES,897,2020-08-16 06:22:09.918881+00:00
R0017,7058,TCP,INCOMING_CONNECTIONS,36,2020-08-16 06:22:09.918881+00:00
R0017,7058,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 06:22:09.918881+00:00
R0017,7058,TCP,INCOMING_BYTES,1466,2020-08-16 06:22:09.918881+00:00
R0017,7058,TCP,OUTGOING_BYTES,922,2020-08-16 06:22:09.918881+00:00
R0018,7051,TCP,INCOMING_CONNECTIONS,23,2020-08-16 06:23:09.918881+00:00
R0018,7051,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 06:23:09.918881+00:00
R0018,7051,TCP,INCOMING_BYTES,1009,2020-08-16 06:23:09.918881+00:00
R0018,7051,TCP,OUTGOING_BYTES,938,2020-08-16 06:23:09.918881+00:00
R0011,7057,TCP,INCOMING_CONNECTIONS,31,2020-08-16 06:23:09.918881+00:00
R0011,7057,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:23:09.918881+00:00
R0011,7057,TCP,INCOMING_BYTES,1048,2020-08-16 06:23:09.918881+00:00
R0011,7057,TCP,OUTGOING_BYTES,670,2020-08-16 06:23:09.918881+00:00
R0015,7055,TCP,INCOMING_CONNECTIONS,27,2020-08-16 06:24:09.918881+00:00
R0015,7055,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 06:24:09.918881+00:00
R0015,7055,TCP,INCOMING_BYTES,1340,2020-08-16 06:24:09.918881+00:00
R0015,7055,TCP,OUTGOING_BYTES,806,2020-08-16 06:24:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,23,2020-08-16 06:24:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:24:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,1303,2020-08-16 06:24:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,893,2020-08-16 06:24:09.918881+00:00
R0015,7057,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:24:09.918881+00:00
R0015,7057,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:24:09.918881+00:00
R0015,7057,TCP,INCOMING_BYTES,1187,2020-08-16 06:24:09.918881+00:00
R0015,7057,TCP,OUTGOING_BYTES,847,2020-08-16 06:24:09.918881+00:00
R0015,7054,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:25:09.918881+00:00
R0015,7054,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:25:09.918881+00:00
R0015,7054,TCP,INCOMING_BYTES,1358,2020-08-16 06:25:09.918881+00:00
R0015,7054,TCP,OUTGOING_BYTES,783,2020-08-16 06:25:09.918881+00:00
R0019,7057,TCP,INCOMING_CONNECTIONS,37,2020-08-16 06:25:09.918881+00:00
R0019,7057,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 06:25:09.918881+00:00
R0019,7057,TCP,INCOMING_BYTES,1216,2020-08-16 06:25:09.918881+00:00
R0019,7057,TCP,OUTGOING_BYTES,683,2020-08-16 06:25:09.918881+00:00
R0010,7056,TCP,INCOMING_CONNECTIONS,26,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,INCOMING_BYTES,1093,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,OUTGOING_BYTES,519,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,INCOMING_CONNECTIONS,34,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,INCOMING_BYTES,1059,2020-08-16 06:26:09.918881+00:00
R0010,7056,TCP,OUTGOING_BYTES,973,2020-08-16 06:26:09.918881+00:00
R0019,7052,TCP,INCOMING_CONNECTIONS,26,2020-08-16 06:26:09.918881+00:00
R0019,7052,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 06:26:09.918881+00:00
R0019,7052,TCP,INCOMING_BYTES,1499,2020-08-16 06:26:09.918881+00:00
R0019,7052,TCP,OUTGOING_BYTES,830,2020-08-16 06:26:09.918881+00:00
R0017,7053,TCP,INCOMING_CONNECTIONS,38,2020-08-16 06:26:09.918881+00:00
R0017,7053,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 06:26:09.918881+00:00
R0017,7053,TCP,INCOMING_BYTES,1329,2020-08-16 06:26:09.918881+00:00
R0017,7053,TCP,OUTGOING_BYTES,501,2020-08-16 06:26:09.918881+00:00
R0013,7052,TCP,INCOMING_CONNECTIONS,35,2020-08-16 06:27:09.918881+00:00
R0013,7052,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:27:09.918881+00:00
R0013,7052,TCP,INCOMING_BYTES,1005,2020-08-16 06:27:09.918881+00:00
R0013,7052,TCP,OUTGOING_BYTES,957,2020-08-16 06:27:09.918881+00:00
R0011,7056,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:27:09.918881+00:00
R0011,7056,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:27:09.918881+00:00
R0011,7056,TCP,INCOMING_BYTES,1050,2020-08-16 06:27:09.918881+00:00
R0011,7056,TCP,OUTGOING_BYTES,524,2020-08-16 06:27:09.918881+00:00
R0011,7052,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:28:09.918881+00:00
R0011,7052,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 06:28:09.918881+00:00
R0011,7052,TCP,INCOMING_BYTES,1296,2020-08-16 06:28:09.918881+00:00
R0011,7052,TCP,OUTGOING_BYTES,771,2020-08-16 06:28:09.918881+00:00
R0010,7051,TCP,INCOMING_CONNECTIONS,32,2020-08-16 06:28:09.918881+00:00
R0010,7051,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 06:28:09.918881+00:00
R0010,7051,TCP,INCOMING_BYTES,1367,2020-08-16 06:28:09.918881+00:00
R0010,7051,TCP,OUTGOING_BYTES,531,2020-08-16 06:28:09.918881+00:00
R0010,7056,TCP,INCOMING_CONNECTIONS,31,2020-08-16 06:28:09.918881+00:00
R0010,7056,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:28:09.918881+00:00
R0010,7056,TCP,INCOMING_BYTES,1238,2020-08-16 06:28:09.918881+00:00
R0010,7056,TCP,OUTGOING_BYTES,616,2020-08-16 06:28:09.918881+00:00
R0019,7052,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:29:09.918881+00:00
R0019,7052,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 06:29:09.918881+00:00
R0019,7052,TCP,INCOMING_BYTES,1276,2020-08-16 06:29:09.918881+00:00
R0019,7052,TCP,OUTGOING_BYTES,956,2020-08-16 06:29:09.918881+00:00
R0016,7056,TCP,INCOMING_CONNECTIONS,36,2020-08-16 06:29:09.918881+00:00
R0016,7056,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 06:29:09.918881+00:00
R0016,7056,TCP,INCOMING_BYTES,1034,2020-08-16 06:29:09.918881+00:00
R0016,7056,TCP,OUTGOING_BYTES,542,2020-08-16 06:29:09.918881+00:00
R0017,7055,TCP,INCOMING_CONNECTIONS,28,2020-08-16 06:30:09.918881+00:00
R0017,7055,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:30:09.918881+00:00
R0017,7055,TCP,INCOMING_BYTES,1407,2020-08-16 06:30:09.918881+00:00
R0017,7055,TCP,OUTGOING_BYTES,966,2020-08-16 06:30:09.918881+00:00
R0016,7052,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:30:09.918881+00:00
R0016,7052,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:30:09.918881+00:00
R0016,7052,TCP,INCOMING_BYTES,1139,2020-08-16 06:30:09.918881+00:00
R0016,7052,TCP,OUTGOING_BYTES,949,2020-08-16 06:30:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:30:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 06:30:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,1331,2020-08-16 06:30:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,517,2020-08-16 06:30:09.918881+00:00
R0014,7050,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:30:09.918881+00:00
R0014,7050,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 06:30:09.918881+00:00
R0014,7050,TCP,INCOMING_BYTES,1321,2020-08-16 06:30:09.918881+00:00
R0014,7050,TCP,OUTGOING_BYTES,807,2020-08-16 06:30:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,22,2020-08-16 06:31:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 06:31:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,1048,2020-08-16 06:31:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,831,2020-08-16 06:31:09.918881+00:00
R0012,7050,TCP,INCOMING_CONNECTIONS,26,2020-08-16 06:31:09.918881+00:00
R0012,7050,TCP,OUTGOING_CONNECTIONS,27,2020-08-16 06:31:09.918881+00:00
R0012,7050,TCP,INCOMING_BYTES,1340,2020-08-16 06:31:09.918881+00:00
R0012,7050,TCP,OUTGOING_BYTES,515,2020-08-16 06:31:09.918881+00:00
R0011,7056,TCP,INCOMING_CONNECTIONS,38,2020-08-16 06:32:09.918881+00:00
R0011,7056,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 06:32:09.918881+00:00
R0011,7056,TCP,INCOMING_BYTES,1221,2020-08-16 06:32:09.918881+00:00
R0011,7056,TCP,OUTGOING_BYTES,698,2020-08-16 06:32:09.918881+00:00
R0015,7056,TCP,INCOMING_CONNECTIONS,24,2020-08-16 06:32:09.918881+00:00
R0015,7056,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 06:32:09.918881+00:00
R0015,7056,TCP,INCOMING_BYTES,1431,2020-08-16 06:32:09.918881+00:00
R0015,7056,TCP,OUTGOING_BYTES,644,2020-08-16 06:32:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,34,2020-08-16 06:33:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 06:33:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,1255,2020-08-16 06:33:09.918881+00:00
R0018,7052,TCP,OUTGOING_BYTES,847,2020-08-16 06:33:09.918881+00:00
R0017,7058,TCP,INCOMING_CONNECTIONS,20,2020-08-16 06:33:09.918881+00:00
R0017,7058,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 06:33:09.918881+00:00
R0017,7058,TCP,INCOMING_BYTES,1336,2020-08-16 06:33:09.918881+00:00
R0017,7058,TCP,OUTGOING_BYTES,817,2020-08-16 06:33:09.918881+00:00
R0016,7057,TCP,INCOMING_CONNECTIONS,21,2020-08-16 06:34:09.918881+00:00
R0016,7057,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 06:34:09.918881+00:00
